item_id,group_id,item_type,course_code,min_credits,department_prefix,min_cgpa,program_name,year_standing,notes
52475000,52475,COURSE,BIOC44H3,,,,,,
52475001,52475,COURSE,BIOC54H3,,,,,,
52475002,52475,COURSE,NROC34H3,,,,,,
74357000,74357,COURSE,BIOB50H3,,,,,,
74357001,74357,COURSE,BIOB51H3,,,,,,
74357002,74357,COURSE,BIOC50H3,,,,,,
74357003,74357,COURSE,BIOC54H3,,,,,,
74357004,74357,COURSE,BIOC61H3,,,,,,
2753000,2753,COURSE,BIOC50H3,,,,,,
2753001,2753,COURSE,BIOC63H3,,,,,,
75534000,75534,COURSE,BIOC54H3,,,,,,
64837000,64837,COURSE,BIOC62H3,,,,,,
64837001,64837,COURSE,BIOC63H3,,,,,,
64797000,64797,COURSE,BIOC54H3,,,,,,
12347000,12347,COURSE,BIOB50H3,,,,,,
12347001,12347,COURSE,MATA29H3,,,,,,
12347002,12347,COURSE,MATA30H3,,,,,,
12347003,12347,COURSE,MATA31H3,,,,,,
99626000,99626,COURSE,BIOB50H3,,,,,,
99626001,99626,COURSE,STAB22H3,,,,,,
99626002,99626,MIN_CREDITS_DEPT,,0.5,LEA,,,,
24094000,24094,COURSE,BIOC16H3,,,,,,
24094001,24094,COURSE,BIOC50H3,,,,,,
83977000,83977,COURSE,BIOB50H3,,,,,,
83977001,83977,COURSE,BIOB51H3,,,,,,
83977002,83977,COURSE,BIOC51H3,,,,,,
83977003,83977,COURSE,BIOC52H3,,,,,,
83977004,83977,COURSE,BIOC54H3,,,,,,
83977005,83977,COURSE,BIOC58H3,,,,,,
83977006,83977,COURSE,BIOC59H3,,,,,,
83977007,83977,COURSE,BIOC60H3,,,,,,
83977008,83977,COURSE,BIOC61H3,,,,,,
83977009,83977,MIN_CREDITS_TOTAL,,0.5,,,,,
21771000,21771,COURSE,BIOB10H3,,,,,,
21771001,21771,COURSE,BIOB11H3,,,,,,
21771002,21771,COURSE,BIOC32H3,,,,,,
21771003,21771,COURSE,NROC61H3,,,,,,
21771004,21771,COURSE,NROC64H3,,,,,,
21771005,21771,COURSE,NROC69H3,,,,,,
21771006,21771,MIN_CREDITS_TOTAL,,0.5,,,,,
5721000,5721,COURSE,BIOB51H3,,,,,,
5721001,5721,MIN_CREDITS_DEPT,,0.5,LEA,,,,
64317000,64317,PERMISSION,,,,,,,Instructor or program permission required
70074000,70074,PERMISSION,,,,,,,Instructor or program permission required
70074001,70074,MIN_CREDITS_TOTAL,,13.5,,,,,
70074002,70074,MIN_CREDITS_DEPT,,4.0,LEA,,,,
62234000,62234,PERMISSION,,,,,,,Instructor or program permission required
62234001,62234,MIN_CREDITS_TOTAL,,13.5,,,,,
62234002,62234,MIN_CREDITS_DEPT,,4.0,LEA,,,,
26859000,26859,COURSE,CHMA10H3,,,,,,
8438000,8438,COURSE,CHMA10H3,,,,,,
8438001,8438,COURSE,MATA29H3,,,,,,
8438002,8438,COURSE,MATA30H3,,,,,,
44925000,44925,COURSE,CHMA10H3,,,,,,
44925001,44925,COURSE,CHMA11H3,,,,,,
44925002,44925,COURSE,CHMA12H3,,,,,,
44925003,44925,COURSE,MATA29H3,,,,,,
44925004,44925,COURSE,MATA30H3,,,,,,
44925005,44925,COURSE,MATA35H3,,,,,,
44925006,44925,COURSE,MATA36H3,,,,,,
13238000,13238,COURSE,CHMA11H3,,,,,,
13238001,13238,COURSE,CHMA12H3,,,,,,
13238002,13238,COURSE,MATA35H3,,,,,,
13238003,13238,COURSE,MATA36H3,,,,,,
13238004,13238,COURSE,MATA37H3,,,,,,
13238005,13238,COURSE,PHYA10H3,,,,,,
13238006,13238,COURSE,PHYA11H3,,,,,,
93343000,93343,COURSE,CHMB20H3,,,,,,
93343001,93343,COURSE,CHMB23H3,,,,,,
66544000,66544,COURSE,CHMA11H3,,,,,,
66544001,66544,COURSE,CHMA12H3,,,,,,
66544002,66544,COURSE,MATA35H3,,,,,,
66544003,66544,COURSE,MATA36H3,,,,,,
66544004,66544,COURSE,MATA37H3,,,,,,
66544005,66544,COURSE,PHYA10H3,,,,,,
66544006,66544,COURSE,PHYA11H3,,,,,,
57689000,57689,COURSE,CHMA10H3,,,,,,
57689001,57689,COURSE,CHMA11H3,,,,,,
57689002,57689,COURSE,CHMA12H3,,,,,,
65032000,65032,COURSE,CHMA11H3,,,,,,
65032001,65032,COURSE,CHMA12H3,,,,,,
85930000,85930,COURSE,CHMA11H3,,,,,,
85930001,85930,COURSE,CHMA12H3,,,,,,
85930002,85930,COURSE,CHMB41H3,,,,,,
15605000,15605,COURSE,CHMA10H3,,,,,,
15605001,15605,COURSE,CHMA11H3,,,,,,
15605002,15605,COURSE,CHMA12H3,,,,,,
15605003,15605,PERMISSION,,,,,,,Instructor or program permission required
15605004,15605,MIN_CREDITS_DEPT,,4.0,LEA,,,,
7690000,7690,COURSE,CHMA10H3,,,,,,
7690001,7690,COURSE,CHMA11H3,,,,,,
7690002,7690,COURSE,CHMA12H3,,,,,,
63244000,63244,COURSE,CHMA10H3,,,,,,
63244001,63244,COURSE,CHMA11H3,,,,,,
63244002,63244,COURSE,CHMA12H3,,,,,,
63244003,63244,COURSE,CHMB41H3,,,,,,
1580000,1580,COURSE,CHMB16H3,,,,,,
51716000,51716,COURSE,CHMC11H3,,,,,,
598000,598,COURSE,CHMB23H3,,,,,,
598001,598,COURSE,CHMB21H3,,,,,,
598002,598,COURSE,MATB41H3,,,,,,
598003,598,COURSE,PHYA21H3,,,,,,
18740000,18740,COURSE,CHMB21H3,,,,,,
30840000,30840,COURSE,CHMB16H3,,,,,,
30840001,30840,COURSE,CHMB20H3,,,,,,
30840002,30840,COURSE,CHMB23H3,,,,,,
30840003,30840,COURSE,CHMB31H3,,,,,,
30840004,30840,COURSE,CHMB42H3,,,,,,
61081000,61081,COURSE,CHMB41H3,,,,,,
61081001,61081,COURSE,CHMB42H3,,,,,,
11014000,11014,COURSE,CHMB41H3,,,,,,
11014001,11014,COURSE,CHMB42H3,,,,,,
65551000,65551,COURSE,CHMC47H3,,,,,,
23924000,23924,COURSE,CHMB16H3,,,,,,
23924001,23924,COURSE,CHMC11H3,,,,,,
38404000,38404,COURSE,CHMB55H3,,,,,,
38404001,38404,COURSE,CHMC11H3,,,,,,
57710000,57710,COURSE,CHMB41H3,,,,,,
57710001,57710,COURSE,CHMB42H3,,,,,,
51771000,51771,COURSE,BIOC12H3,,,,,,
51771001,51771,COURSE,BIOC13H3,,,,,,
51771002,51771,COURSE,CHMC47H3,,,,,,
77944000,77944,PERMISSION,,,,,,,Instructor or program permission required
77944001,77944,MIN_CREDITS_TOTAL,,15.0,,,,,
77944002,77944,MIN_CREDITS_DEPT,,1.0,LEA,,,,
19529000,19529,COURSE,BIOC12H3,,,,,,
19529001,19529,COURSE,BIOC13H3,,,,,,
19529002,19529,COURSE,CHMB62H3,,,,,,
19529003,19529,COURSE,CHMB31H3,,,,,,
25704000,25704,COURSE,CHMC42H3,,,,,,
25704001,25704,COURSE,CHMC47H3,,,,,,
25704002,25704,COURSE,CHMB31H3,,,,,,
54805000,54805,PERMISSION,,,,,,,Instructor or program permission required
85435000,85435,PERMISSION,,,,,,,Instructor or program permission required
3113000,3113,COURSE,CITA01H3,,,,,,
3113001,3113,COURSE,CITA02H3,,,,,,
3113002,3113,COURSE,CITA01H3,,,,,,
3113003,3113,COURSE,CITA02H3,,,,,,
3113004,3113,PERMISSION,,,,,,,Instructor or program permission required
3759000,3759,COURSE,CITA01H3,,,,,,
3759001,3759,COURSE,CITA02H3,,,,,,
3759002,3759,COURSE,CITA01H3,,,,,,
3759003,3759,COURSE,CITA02H3,,,,,,
3759004,3759,PERMISSION,,,,,,,Instructor or program permission required
82828000,82828,COURSE,CITA01H3,,,,,,
82828001,82828,COURSE,CITA02H3,,,,,,
82828002,82828,COURSE,CITA01H3,,,,,,
82828003,82828,COURSE,CITA02H3,,,,,,
82828004,82828,PROGRAM_ENROLLMENT,,,,,minor,,
82828005,82828,PERMISSION,,,,,,,Instructor or program permission required
82828006,82828,MIN_CREDITS_TOTAL,,4.0,,,,,
90370000,90370,COURSE,CITA01H3,,,,,,
90370001,90370,COURSE,CITA02H3,,,,,,
27250000,27250,COURSE,CITA01H3,,,,,,
27250001,27250,COURSE,CITA02H3,,,,,,
63443000,63443,COURSE,CITA01H3,,,,,,
63443001,63443,COURSE,CITA02H3,,,,,,
63443002,63443,COURSE,CITA01H3,,,,,,
63443003,63443,COURSE,CITA02H3,,,,,,
63443004,63443,PERMISSION,,,,,,,Instructor or program permission required
59987000,59987,COURSE,CITC08H3,,,,,,
59987001,59987,MIN_CREDITS_TOTAL,,8.0,,,,,
59987002,59987,MIN_CREDITS_DEPT,,1.5,LEA,,,,
98388000,98388,COURSE,CITC01H3,,,,,,
98388001,98388,COURSE,CITC08H3,,,,,,
98388002,98388,MIN_CREDITS_DEPT,,1.5,LEA,,,,
76452000,76452,MIN_CREDITS_TOTAL,,8.0,,,,,
76452001,76452,MIN_CREDITS_DEPT,,1.5,LEA,,,,
73385000,73385,MIN_CREDITS_TOTAL,,8.0,,,,,
73385001,73385,MIN_CREDITS_DEPT,,1.5,LEA,,,,
12361000,12361,MIN_CREDITS_TOTAL,,8.0,,,,,
12361001,12361,MIN_CREDITS_DEPT,,1.5,LEA,,,,
64278000,64278,MIN_CREDITS_TOTAL,,8.0,,,,,
64278001,64278,MIN_CREDITS_DEPT,,1.5,LEA,,,,
75855000,75855,MIN_CREDITS_TOTAL,,8.0,,,,,
75855001,75855,MIN_CREDITS_DEPT,,1.5,LEA,,,,
93825000,93825,MIN_CREDITS_TOTAL,,8.0,,,,,
93825001,93825,MIN_CREDITS_DEPT,,1.5,LEA,,,,
56295000,56295,COURSE,CITB04H3,,,,,,
56295001,56295,MIN_CREDITS_TOTAL,,8.0,,,,,
23141000,23141,MIN_CREDITS_TOTAL,,8.0,,,,,
23141001,23141,MIN_CREDITS_DEPT,,1.5,LEA,,,,
65599000,65599,MIN_CREDITS_TOTAL,,8.0,,,,,
65599001,65599,MIN_CREDITS_DEPT,,1.5,LEA,,,,
10513000,10513,MIN_CREDITS_TOTAL,,8.0,,,,,
10513001,10513,MIN_CREDITS_DEPT,,1.0,LEA,,,,
92858000,92858,MIN_CREDITS_TOTAL,,8.0,,,,,
92858001,92858,MIN_CREDITS_DEPT,,1.5,LEA,,,,
26962000,26962,COURSE,STAB22H3,,,,,,
26962001,26962,MIN_CREDITS_TOTAL,,8.0,,,,,
26962002,26962,MIN_CREDITS_DEPT,,1.5,LEA,,,,
52542000,52542,COURSE,CITB05H3,,,,,,
90023000,90023,COURSE,CITB01H3,,,,,,
90023001,90023,COURSE,CITB03H3,,,,,,
90023002,90023,COURSE,CITB04H3,,,,,,
90023003,90023,COURSE,CITB07H3,,,,,,
90023004,90023,COURSE,CITB08H3,,,,,,
90023005,90023,COURSE,CITB05H3,,,,,,
90023006,90023,COURSE,STAB23H3,,,,,,
90023007,90023,COURSE,GGRA30H3,,,,,,
90023008,90023,COURSE,GGRB30H3,,,,,,
90023009,90023,COURSE,GGRC31H3,,,,,,
90023010,90023,COURSE,GGRC42H3,,,,,,
90023011,90023,MIN_CREDITS_TOTAL,,15.0,,,,,
90023012,90023,MIN_CREDITS_TOTAL,,1.5,,,,,
90023013,90023,MIN_CREDITS_TOTAL,,0.5,,,,,
58484000,58484,COURSE,CITB01H3,,,,,,
58484001,58484,COURSE,CITB03H3,,,,,,
58484002,58484,COURSE,CITB04H3,,,,,,
58484003,58484,COURSE,CITB07H3,,,,,,
58484004,58484,COURSE,CITB08H3,,,,,,
58484005,58484,COURSE,CITB05H3,,,,,,
58484006,58484,COURSE,STAB23H3,,,,,,
58484007,58484,COURSE,GGRA30H3,,,,,,
58484008,58484,COURSE,GGRB30H3,,,,,,
58484009,58484,COURSE,GGRC31H3,,,,,,
58484010,58484,COURSE,GGRC42H3,,,,,,
58484011,58484,MIN_CREDITS_TOTAL,,15.0,,,,,
58484012,58484,MIN_CREDITS_TOTAL,,1.5,,,,,
58484013,58484,MIN_CREDITS_TOTAL,,0.5,,,,,
21409000,21409,COURSE,CITB01H3,,,,,,
21409001,21409,COURSE,CITB03H3,,,,,,
21409002,21409,COURSE,CITB04H3,,,,,,
21409003,21409,COURSE,CITB07H3,,,,,,
21409004,21409,COURSE,CITB08H3,,,,,,
21409005,21409,COURSE,CITB05H3,,,,,,
21409006,21409,COURSE,STAB23H3,,,,,,
21409007,21409,COURSE,GGRA30H3,,,,,,
21409008,21409,COURSE,GGRB30H3,,,,,,
21409009,21409,COURSE,GGRC31H3,,,,,,
21409010,21409,COURSE,GGRC42H3,,,,,,
21409011,21409,MIN_CREDITS_TOTAL,,15.0,,,,,
21409012,21409,MIN_CREDITS_TOTAL,,1.5,,,,,
21409013,21409,MIN_CREDITS_TOTAL,,0.5,,,,,
46584000,46584,COURSE,CITB01H3,,,,,,
46584001,46584,COURSE,CITB03H3,,,,,,
46584002,46584,COURSE,CITB04H3,,,,,,
46584003,46584,COURSE,CITB07H3,,,,,,
46584004,46584,COURSE,CITB08H3,,,,,,
46584005,46584,COURSE,CITB05H3,,,,,,
46584006,46584,COURSE,STAB23H3,,,,,,
46584007,46584,COURSE,GGRA30H3,,,,,,
46584008,46584,COURSE,GGRB30H3,,,,,,
46584009,46584,COURSE,GGRC31H3,,,,,,
46584010,46584,COURSE,GGRC42H3,,,,,,
46584011,46584,MIN_CREDITS_TOTAL,,15.0,,,,,
46584012,46584,MIN_CREDITS_TOTAL,,1.5,,,,,
46584013,46584,MIN_CREDITS_TOTAL,,0.5,,,,,
46096000,46096,COURSE,CITB01H3,,,,,,
46096001,46096,COURSE,CITB03H3,,,,,,
46096002,46096,COURSE,CITB04H3,,,,,,
46096003,46096,COURSE,CITB07H3,,,,,,
46096004,46096,COURSE,CITB08H3,,,,,,
46096005,46096,COURSE,CITB05H3,,,,,,
46096006,46096,COURSE,STAB23H3,,,,,,
46096007,46096,COURSE,GGRA30H3,,,,,,
46096008,46096,COURSE,GGRB30H3,,,,,,
46096009,46096,COURSE,GGRC31H3,,,,,,
46096010,46096,COURSE,GGRC42H3,,,,,,
46096011,46096,MIN_CREDITS_TOTAL,,15.0,,,,,
46096012,46096,MIN_CREDITS_TOTAL,,1.5,,,,,
46096013,46096,MIN_CREDITS_TOTAL,,0.5,,,,,
17886000,17886,COURSE,CITB01H3,,,,,,
17886001,17886,COURSE,CITB03H3,,,,,,
17886002,17886,COURSE,CITB04H3,,,,,,
17886003,17886,COURSE,CITB07H3,,,,,,
17886004,17886,COURSE,CITB08H3,,,,,,
17886005,17886,COURSE,CITB05H3,,,,,,
17886006,17886,COURSE,STAB23H3,,,,,,
17886007,17886,COURSE,GGRA30H3,,,,,,
17886008,17886,COURSE,GGRB30H3,,,,,,
17886009,17886,COURSE,GGRC31H3,,,,,,
17886010,17886,COURSE,GGRC42H3,,,,,,
17886011,17886,MIN_CREDITS_TOTAL,,15.0,,,,,
17886012,17886,MIN_CREDITS_TOTAL,,1.5,,,,,
17886013,17886,MIN_CREDITS_TOTAL,,0.5,,,,,
46758000,46758,COURSE,CLAA04H3,,,,,,
46758001,46758,COURSE,HISA07H3,,,,,,
46758002,46758,COURSE,CLAB05H3,,,,,,
46758003,46758,COURSE,HISB10H3,,,,,,
46758004,46758,COURSE,CLAB06H3,,,,,,
46758005,46758,COURSE,HISB11H3,,,,,,
46758006,46758,MIN_CREDITS_TOTAL,,2.0,,,,,
46758007,46758,MIN_CREDITS_TOTAL,,1.0,,,,,
25039000,25039,COURSE,CLAA06H3,,,,,,
63338000,63338,COURSE,CLAA06H3,,,,,,
63338001,63338,COURSE,CLAC11H3,,,,,,
99205000,99205,MIN_CREDITS_TOTAL,,1.0,,,,,
70535000,70535,MIN_CREDITS_TOTAL,,4.0,,,,,
70535001,70535,MIN_CREDITS_TOTAL,,1.0,,,,,
14400000,14400,MIN_CREDITS_TOTAL,,4.0,,,,,
14400001,14400,MIN_CREDITS_TOTAL,,0.5,,,,,
32721000,32721,MIN_CREDITS_TOTAL,,4.0,,,,,
32721001,32721,MIN_CREDITS_TOTAL,,0.5,,,,,
55934000,55934,COURSE,WSTC13H3,,,,,,
55934001,55934,MIN_CREDITS_TOTAL,,4.0,,,,,
55934002,55934,MIN_CREDITS_TOTAL,,1.0,,,,,
23504000,23504,MIN_CREDITS_TOTAL,,11.0,,,,,
23504001,23504,MIN_CREDITS_TOTAL,,2.0,,,,,
48829000,48829,MIN_CREDITS_TOTAL,,8.0,,,,,
48829001,48829,MIN_CREDITS_TOTAL,,0.5,,,,,
53551000,53551,COURSE,COPB30H3,,,,,,
53551001,53551,COURSE,COPD02H3,,,,,,
16545000,16545,COURSE,COPB30H3,,,,,,
16545001,16545,COURSE,COPB31H3,,,,,,
61771000,61771,COURSE,COPB50H3,,,,,,
61771001,61771,COURSE,COPD01H3,,,,,,
25662000,25662,COURSE,COPB50H3,,,,,,
25662001,25662,COURSE,COPD01H3,,,,,,
18039000,18039,COURSE,COPB56H3,,,,,,
18039001,18039,COURSE,COPB51H3,,,,,,
34812000,34812,COURSE,COPB50H3,,,,,,
34812001,34812,COURSE,COPD01H3,,,,,,
15998000,15998,COURSE,COPB58H3,,,,,,
15998001,15998,COURSE,COPB51H3,,,,,,
39584000,39584,COURSE,COPB55H3,,,,,,
39584001,39584,COURSE,COPB57H3,,,,,,
39584002,39584,COURSE,COPB59H3,,,,,,
39584003,39584,COURSE,COPB52H3,,,,,,
39584004,39584,PERMISSION,,,,,,,Instructor or program permission required
80982000,80982,COURSE,COPC01H3,,,,,,
80982001,80982,PERMISSION,,,,,,,Instructor or program permission required
97165000,97165,COURSE,COPC02H3,,,,,,
97165001,97165,PERMISSION,,,,,,,Instructor or program permission required
81241000,81241,COURSE,COPC03H3,,,,,,
81241001,81241,PERMISSION,,,,,,,Instructor or program permission required
20508000,20508,COURSE,COPC04H3,,,,,,
20508001,20508,PERMISSION,,,,,,,Instructor or program permission required
28105000,28105,COURSE,COPC98H3,,,,,,
28105001,28105,COURSE,COPD12H3,,,,,,
76972000,76972,MIN_CREDITS_TOTAL,,2.0,,,,,
38932000,38932,COURSE,CRTB01H3,,,,,,
38932001,38932,COURSE,CRTB02H3,,,,,,
69197000,69197,COURSE,CRTB01H3,,,,,,
51636000,51636,COURSE,VPHB39H3,,,,,,
51636001,51636,COURSE,CRTB01H3,,,,,,
51636002,51636,COURSE,CRTB02H3,,,,,,
51636003,51636,MIN_CREDITS_TOTAL,,11.0,,,,,
76136000,76136,COURSE,VPHB39H3,,,,,,
76136001,76136,COURSE,CRTB01H3,,,,,,
76136002,76136,COURSE,CRTB02H3,,,,,,
76136003,76136,MIN_CREDITS_TOTAL,,11.0,,,,,
49577000,49577,COURSE,CSCA08H3,,,,,,
19012000,19012,COURSE,CSCA48H3,,,,,,
19012001,19012,MIN_CGPA,,,,3.5,,,
64348000,64348,COURSE,CSCA48H3,,,,,,
64348001,64348,MIN_CGPA,,,,3.5,,,
70423000,70423,COURSE,CSCA48H3,,,,,,
70423001,70423,COURSE,CSCA65H3,,,,,,
70423002,70423,COURSE,CSCA67H3,,,,,,
70423003,70423,MIN_CGPA,,,,3.5,,,
86644000,86644,COURSE,CSCA48H3,,,,,,
86644001,86644,COURSE,PHYB57H3,,,,,,
86644002,86644,COURSE,PSCB57H3,,,,,,
86644003,86644,MIN_CGPA,,,,3.5,,,
39896000,39896,COURSE,CSCB36H3,,,,,,
39896001,39896,MIN_CGPA,,,,3.5,,,
76033000,76033,COURSE,STAB52H3,,,,,,
44582000,44582,COURSE,CSCB07H3,,,,,,
44582001,44582,COURSE,CSCB09H3,,,,,,
44582002,44582,MIN_CGPA,,,,3.5,,,
34502000,34502,COURSE,CSCB09H3,,,,,,
34502001,34502,MIN_CGPA,,,,3.5,,,
49215000,49215,COURSE,CSCC43H3,,,,,,
78519000,78519,COURSE,CSCB07H3,,,,,,
78519001,78519,MIN_CGPA,,,,3.5,,,
17497000,17497,COURSE,MATB24H3,,,,,,
17497001,17497,COURSE,MATB41H3,,,,,,
17497002,17497,COURSE,STAB52H3,,,,,,
17497003,17497,MIN_CGPA,,,,3.5,,,
7968000,7968,COURSE,CSCB07H3,,,,,,
7968001,7968,COURSE,CSCB09H3,,,,,,
7968002,7968,COURSE,CSCB36H3,,,,,,
7968003,7968,MIN_CGPA,,,,3.5,,,
58861000,58861,COURSE,MATA22H3,,,,,,
58861001,58861,COURSE,MATA36H3,,,,,,
58861002,58861,COURSE,MATA37H3,,,,,,
58861003,58861,MIN_CGPA,,,,3.5,,,
93867000,93867,COURSE,CSCB09H3,,,,,,
93867001,93867,COURSE,CSCB63H3,,,,,,
93867002,93867,MIN_CGPA,,,,3.5,,,
9286000,9286,COURSE,CSCB63H3,,,,,,
9286001,9286,COURSE,STAB52H3,,,,,,
9286002,9286,COURSE,MATA22H3,,,,,,
9286003,9286,COURSE,MATA23H3,,,,,,
9286004,9286,MIN_CGPA,,,,3.5,,,
33833000,33833,COURSE,CSCB36H3,,,,,,
33833001,33833,COURSE,CSCB63H3,,,,,,
33833002,33833,MIN_CGPA,,,,3.5,,,
80359000,80359,COURSE,CSCB07H3,,,,,,
80359001,80359,COURSE,CSCB09H3,,,,,,
80359002,80359,COURSE,CSCB58H3,,,,,,
80359003,80359,MIN_CGPA,,,,3.5,,,
73583000,73583,COURSE,CSCB63H3,,,,,,
73583001,73583,COURSE,STAB52H3,,,,,,
73583002,73583,MIN_CGPA,,,,3.5,,,
55390000,55390,COURSE,CSCB58H3,,,,,,
55390001,55390,COURSE,CSCB09H3,,,,,,
55390002,55390,MIN_CGPA,,,,3.5,,,
10242000,10242,COURSE,CSCC01H3,,,,,,
10242001,10242,MIN_CGPA,,,,3.5,,,
590000,590,MIN_CREDITS_TOTAL,,14.0,,,,,
18560000,18560,COURSE,MATB24H3,,,,,,
18560001,18560,COURSE,MATB41H3,,,,,,
18560002,18560,COURSE,CSCB09H3,,,,,,
18560003,18560,COURSE,CSCC37H3,,,,,,
18560004,18560,MIN_CGPA,,,,3.5,,,
8874000,8874,COURSE,CSCC09H3,,,,,,
63689000,63689,COURSE,CSCB63H3,,,,,,
63689001,63689,COURSE,CSCC11H3,,,,,,
63689002,63689,MIN_CGPA,,,,3.5,,,
65146000,65146,COURSE,CSCB09H3,,,,,,
65146001,65146,COURSE,CSCB36H3,,,,,,
65146002,65146,COURSE,CSCB58H3,,,,,,
65146003,65146,MIN_CGPA,,,,3.5,,,
13238000,13238,COURSE,CSCC37H3,,,,,,
13238001,13238,COURSE,MATB24H3,,,,,,
13238002,13238,COURSE,MATB41H3,,,,,,
13238003,13238,MIN_CGPA,,,,3.5,,,
75390000,75390,COURSE,CSCC43H3,,,,,,
75390001,75390,COURSE,CSCC69H3,,,,,,
75390002,75390,COURSE,CSCC73H3,,,,,,
75390003,75390,MIN_CGPA,,,,3.5,,,
55914000,55914,MIN_CREDITS_TOTAL,,2.5,,,,,
29812000,29812,COURSE,CSCD90H3,,,,,,
14936000,14936,COURSE,CSCB58H3,,,,,,
14936001,14936,COURSE,CSCB63H3,,,,,,
14936002,14936,COURSE,STAB52H3,,,,,,
14936003,14936,MIN_CGPA,,,,3.5,,,
42357000,42357,COURSE,CSCB63H3,,,,,,
42357001,42357,COURSE,CSCC69H3,,,,,,
42357002,42357,MIN_CGPA,,,,3.5,,,
42959000,42959,COURSE,STAB52H3,,,,,,
42959001,42959,COURSE,CSCB63H3,,,,,,
42959002,42959,MIN_CGPA,,,,3.5,,,
7458000,7458,MIN_CREDITS_TOTAL,,2.5,,,,,
98553000,98553,COURSE,CSCD54H3,,,,,,
42197000,42197,MIN_CGPA,,,,3.0,,,
42197001,42197,PERMISSION,,,,,,,Instructor or program permission required
85887000,85887,COURSE,CSCD94H3,,,,,,
85887001,85887,PERMISSION,,,,,,,Instructor or program permission required
84326000,84326,MIN_CREDITS_TOTAL,,10.0,,,,,
66966000,66966,MIN_CREDITS_TOTAL,,10.0,,,,,
2540000,2540,MIN_CREDITS_TOTAL,,4.0,,,,,
97360000,97360,COURSE,DTSB01H3,,,,,,
97360001,97360,COURSE,DTSB02H3,,,,,,
78853000,78853,MIN_CREDITS_TOTAL,,4.0,,,,,
78853001,78853,MIN_CREDITS_TOTAL,,2.0,,,,,
62692000,62692,COURSE,ECTB61H3,,,,,,
11440000,11440,COURSE,ECTB58H3,,,,,,
11440001,11440,COURSE,ECTB61H3,,,,,,
439000,439,COURSE,ECTB58H3,,,,,,
439001,439,COURSE,ECTB61H3,,,,,,
40913000,40913,MIN_CREDITS_TOTAL,,4.0,,,,,
40913001,40913,MIN_CREDITS_TOTAL,,2.0,,,,,
344000,344,MIN_CREDITS_TOTAL,,4.0,,,,,
344001,344,MIN_CREDITS_TOTAL,,2.0,,,,,
99482000,99482,COURSE,ECTB58H3,,,,,,
99482001,99482,COURSE,ECTB61H3,,,,,,
99482002,99482,MIN_CREDITS_TOTAL,,4.0,,,,,
68750000,68750,COURSE,ECTB58H3,,,,,,
68750001,68750,COURSE,ECTB61H3,,,,,,
68750002,68750,MIN_CREDITS_TOTAL,,4.0,,,,,
72385000,72385,MIN_CREDITS_TOTAL,,4.0,,,,,
72385001,72385,MIN_CREDITS_TOTAL,,2.0,,,,,
65246000,65246,COURSE,ECTB58H3,,,,,,
65246001,65246,COURSE,ECTB61H3,,,,,,
11236000,11236,MIN_CREDITS_TOTAL,,4.0,,,,,
11236001,11236,MIN_CREDITS_TOTAL,,2.0,,,,,
21731000,21731,COURSE,ECTB58H3,,,,,,
21731001,21731,COURSE,ECTB61H3,,,,,,
21731002,21731,MIN_CREDITS_TOTAL,,4.0,,,,,
89225000,89225,COURSE,ECTB58H3,,,,,,
89225001,89225,COURSE,ECTB61H3,,,,,,
89225002,89225,MIN_CREDITS_TOTAL,,4.0,,,,,
96303000,96303,COURSE,ECTB58H3,,,,,,
96303001,96303,COURSE,ECTB61H3,,,,,,
17104000,17104,COURSE,ECTB58H3,,,,,,
17104001,17104,COURSE,ECTB61H3,,,,,,
35258000,35258,COURSE,ECTC63H3,,,,,,
50476000,50476,COURSE,EESA06H3,,,,,,
5252000,5252,COURSE,EESA06H3,,,,,,
5252001,5252,COURSE,EESA09H3,,,,,,
5252002,5252,COURSE,MATA29H3,,,,,,
5252003,5252,COURSE,MATA30H3,,,,,,
20773000,20773,COURSE,EESA01H3,,,,,,
20773001,20773,COURSE,EESA06H3,,,,,,
25808000,25808,COURSE,EESA01H3,,,,,,
25808001,25808,COURSE,EESA06H3,,,,,,
66863000,66863,COURSE,EESA06H3,,,,,,
59191000,59191,COURSE,BIOA01H3,,,,,,
59191001,59191,COURSE,BIOA02H3,,,,,,
53088000,53088,COURSE,EESA01H3,,,,,,
53088001,53088,COURSE,EESA07H3,,,,,,
74956000,74956,COURSE,CHMA10H3,,,,,,
74956001,74956,COURSE,CHMA11H3,,,,,,
74956002,74956,COURSE,EESB15H3,,,,,,
84570000,84570,COURSE,EESB15H3,,,,,,
72530000,72530,COURSE,EESA06H3,,,,,,
72530001,72530,COURSE,PHYA10H3,,,,,,
72530002,72530,COURSE,PHYA11H3,,,,,,
49261000,49261,COURSE,MATA36H3,,,,,,
49261001,49261,COURSE,PHYA21H3,,,,,,
87142000,87142,COURSE,EESB15H3,,,,,,
10895000,10895,COURSE,BIOB50H3,,,,,,
10895001,10895,COURSE,EESA01H3,,,,,,
10895002,10895,COURSE,ESTB01H3,,,,,,
10895003,10895,COURSE,BIOB51H3,,,,,,
16034000,16034,COURSE,EESA06H3,,,,,,
16034001,16034,MIN_CREDITS_TOTAL,,0.5,,,,,
37722000,37722,COURSE,GGRB30H3,,,,,,
37722001,37722,MIN_CREDITS_TOTAL,,0.5,,,,,
